Transaction ID,Item ID,Customer ID,Purchase Date,Quantity,Rating
LBvnJlPLJf,44b4e4ad-fa5f-44fd-9e07-cd4ca646d1cc,855f6f66-5fb9-4a24-8e92-42ffc8cb84ea,2022-05-13,4,3.1
FKkLBW93Hx,3d0d5c7d-5d68-4094-8d95-c097473b709a,66eda8cc-bf54-436e-ad07-c6090c09b263,2021-11-24,3,1.6
mhh3iM6QOC,3d4bc65b-1044-4acc-90f7-0a234f4a7e98,62572993-85f6-4919-832b-d74310242dcb,2022-09-12,3,1.0
5Hj9FCksJu,ad037b21-9978-4ce5-a17a-8714a1931edc,ac1fc508-533c-46ed-8e23-2c5bc135a482,2023-05-20,3,4.2
2kxFb0m12K,459a6d6c-d1ef-4d40-834f-879ea051cd6f,62d109df-9ba4-4c52-b64a-b50394c8a19a,2021-12-29,3,1.7
ObeJ51kvh7,98c2e0c8-3962-44e7-aca9-214ecb42e9ef,95513df2-0404-4645-be83-8d8b416ff16d,2023-08-01,3,4.6
yhOtOPInbf,6cb64d43-3d8d-42a1-89db-ebcc088a0b57,0e63a6c9-6f3d-4517-88fa-44594557d71c,2023-03-15,3,3.2
rxF7kz4G18,84caaf2c-5554-4a24-9d80-6434ad0a9e28,202f1403-4e38-4308-9501-d6c276b18216,2022-07-02,5,1.1
dBHriTzFr0,39c38ff2-7bc7-4019-872a-cd9e4a46ebdb,1da0d5ae-5e96-4f79-80be-7016f6839ae9,2023-07-25,3,4.7
JNEsZbAs4B,9243f201-3235-45b8-839d-a60e47e6705d,4818b422-ff69-4762-90b1-0f7ffbbd8c82,2022-06-08,2,4.9
te9ZZHTCoN,6c618aa5-e675-45b5-906e-4c8b1c69550a,eb7039d0-6d20-48b5-8eb5-5fc1885de26f,2022-08-20,5,2.8
Xd5pI3PkbR,cebc0561-e72d-43e1-beb6-e05885a9a230,7573236f-b86d-4ccb-9d33-372e763b1422,2022-06-25,3,3.6
YEYz0GMPSQ,26413757-4cd6-4138-aff4-8ed76dbf87be,6ff00f5e-68c4-4d29-863c-0bcd9ac2751f,2023-08-28,3,4.2
68rP6EoFsG,62bc44be-d74e-4a25-adae-ce42d1e6fdff,2d23fc33-cdda-4622-af22-26ca6694d623,2021-11-18,2,0.9
pmybrgyaEK,dcc11d19-c063-4851-945e-f23041a78e01,32bfa69c-8228-45fc-9d16-aeabe1953a28,2022-09-16,3,2.7
Bp5h9bwbdP,6270ed69-d547-4814-bcb3-8af00de8dfc7,0fdd773c-6d9e-4d01-96e6-0fc417a3c9e1,2023-07-31,2,1.9
WiIOHkfPsr,390350e6-48b1-416a-9366-fa9c3516ec72,418eb674-c9b5-4a86-8580-d076ffc1f3ee,2021-10-20,3,3.9
l0qvYZfsLr,969c790a-bb7f-4295-9374-e978871d0829,e1d1d1f2-dde8-4abe-88b2-e620d2bd9c9d,2022-01-23,1,3.1
7sWcyuy3tz,98c2e0c8-3962-44e7-aca9-214ecb42e9ef,1d219102-b2fb-4a79-8cff-c0553d8c7bc5,2022-08-14,5,1.1
SpAG3LncGw,df77ca8d-ec18-40aa-ac4a-bcee688f69f1,eb3677c1-b12e-488e-bfb6-1b295c2f674f,2023-04-09,2,5.0
vOSY8xBiGz,98c8867a-8163-4987-9f2c-b85787c246e0,1e73e94d-ca4f-49b7-9f9b-80adcf8f37ec,2021-10-24,3,4.3
k6BUcKi2EI,7df4307b-0849-43fb-b7f1-6b400a0a57df,23c486f8-3203-4fed-874c-770f634c15e9,2023-02-12,5,2.3
ruuCOqoPh3,9243f201-3235-45b8-839d-a60e47e6705d,2d6907fa-0656-4636-b01a-0c7adbb7a0f0,2022-04-12,5,3.4
SPc92J7Sse,459a6d6c-d1ef-4d40-834f-879ea051cd6f,83288bb7-19e1-4ee6-a2d4-f0c3203d1a2f,2021-11-07,5,0.9
mIJtYBXSfP,0e0429de-702e-4041-a6ed-a37a648ad89b,947a0c2f-c1b0-4bb0-84af-e28930babcfb,2022-10-17,4,4.9
m3n2m3V3hL,67998094-e6b3-403c-915a-1ed2243f9f5a,b503fcee-7d18-4047-8943-fa72080b64f4,2023-03-05,4,3.8
DYzBw0ZRE4,d868ceb4-4087-4f22-a2bc-72a5cd34394d,8d1006d3-9e69-4202-b020-3600b2681d9e,2023-08-31,1,2.2
czekEE0srj,8e5a3cd9-ddb4-49af-bc6f-84299d60ea1f,cbbbfe03-08a5-453c-9544-af17bcb31b00,2023-05-16,3,1.4
4Z49Pa9vtY,7acfe326-8535-4eef-be41-6943e4f776ff,227b09a2-f869-498b-b98a-865f02180ad7,2022-08-18,3,1.9
bB81tpmCWU,87ed3907-eccd-4fe2-87b7-0fab1ddcb15e,1c9d9591-1de1-4b4b-812e-8a61203c4217,2022-04-14,3,2.7
fV0pAY1MwW,f3fe7e59-d8d4-45f3-a8e2-672660d7c3b6,8ad1a8f2-a8f7-464c-8498-b1205f87539b,2022-06-21,5,4.2
hCxxCpFrAm,fc29a8c3-e8a2-41ef-9313-cd664db81f74,138c71b8-13e8-4f2d-be95-27f4243c2fd0,2022-11-25,3,4.0
p4uZQy4BMn,889c2c00-9fa0-4359-baac-e875d8ee9a78,cc3158f0-d259-4721-bee5-da95ea59f1f7,2022-02-21,2,1.8
f6aFSmITGY,4bd43679-5192-4230-a1d6-5630577d108f,ae471f08-470a-4efe-a80d-1ac17aaca73b,2021-12-02,2,1.1
5IqsgKkb5j,7c1cfb52-00c0-423e-8c42-5a0851cd2252,ca0e40ce-3cbd-440f-aeab-1834909f93e1,2022-08-22,5,1.3
js0lTA0bbP,4bd43679-5192-4230-a1d6-5630577d108f,0b0e5b25-cc49-4f70-a839-979d9ad4c184,2021-09-15,3,3.7
SzCsJtVU9x,02df103e-d3e9-4ced-ae6c-ac57443d2e8b,b8ca8be9-6b4a-4152-89e8-92dfa0bd1670,2023-08-25,1,4.1
t0cvNU8dvI,41ed7e23-487e-4500-9621-8d46a494162e,7a576e7b-27e1-456f-96bb-b0a7ce1bc62d,2022-12-17,5,2.6
Bx9Un38N98,feae7cd0-6fea-47f4-b26e-45406ba45972,146f0105-a731-499b-9674-0254c0eab642,2023-08-31,2,4.7
VGB1bjBQvw,20d3ddfb-ceab-40d1-bae2-7982df53c84e,a85df62a-13e9-4429-b402-40828d80b119,2022-06-13,2,2.2
1fDboftQ6F,0d074bb0-3dbb-460e-acf1-a1c0f324fd51,8b3c4526-fd6c-40ee-971f-efd81dc5a320,2022-01-16,4,5.0
Zii1BRbbX7,889c2c00-9fa0-4359-baac-e875d8ee9a78,f02409e1-4a6d-4dcd-9da1-bf8a3239ede0,2023-04-24,2,1.0
fzeNNUKI3G,2c15d31e-bdd2-4596-aa43-edf4e020db89,8b8f1330-68ae-4f9f-a599-eaa8aced02f5,2022-09-06,1,3.0
7yGJgvusUw,a7ae08f6-b0c4-4782-984e-fe4565ce8643,80c91cc1-4b45-4d2c-9c19-87e980e4be0c,2022-10-05,1,5.0
0blNtXgdmP,5a317faa-fbe5-4a2b-aae9-9b4c333568a3,59fa524d-ba7d-4b7e-b254-64718ab021e0,2021-11-25,4,2.8
DkuPrHAFDU,8e5a3cd9-ddb4-49af-bc6f-84299d60ea1f,ae0d6ace-4b6d-4c50-bdd5-f1804b2b3cb7,2023-02-12,3,4.0
r3SBzzF7cv,3db91a22-e9f8-403f-a698-e4d2d0c15bd1,f863d4e9-7e95-4309-ac53-1a0a46a16f40,2023-03-02,4,1.4
2lAQ4lwiyb,ad037b21-9978-4ce5-a17a-8714a1931edc,68e71eb0-b5c2-473b-ac7a-1f73fcd63d6d,2023-08-26,5,1.9
FqvbUKk41h,2e809516-0451-49ac-84da-41154df0012f,cd84b978-7c28-4615-8a01-09f7fb00355d,2022-12-18,1,1.6
78u8Z4Gekg,fac0a6ba-b948-4efe-886b-a227cb0d7c74,7c8303e2-57c8-4285-ad1f-c87713d4a051,2022-11-13,3,2.8
JrAN4eMydb,44b4e4ad-fa5f-44fd-9e07-cd4ca646d1cc,5bec0656-5018-4bb9-9b8f-36e82256b917,2022-09-19,2,2.6
rS8lSGqU8s,d9cb63f9-8b59-4012-a57f-e5a078ac14dc,db6a93ec-d2da-4f4c-b6e9-4bdfcf773537,2022-05-08,5,3.5
vDHLQVOYLq,44b4e4ad-fa5f-44fd-9e07-cd4ca646d1cc,47eb6358-329d-45a0-8dbb-710acfa5003b,2022-01-03,1,1.1
7iVh24YjwW,a2dc50b8-9c25-475d-8e36-59d0d07d5640,b9575906-47ce-419c-a53f-bcd23d58add0,2023-03-19,5,5.0
k7LIHPy4X5,20d3ddfb-ceab-40d1-bae2-7982df53c84e,909bbaf2-c6f3-4814-9452-09788dfd3e40,2023-05-02,2,3.0
qZV9ZVPpV7,a57b018c-c21b-4f3a-bcc1-a00d26918aa1,22189eae-45e8-4b53-ad85-41262b389887,2022-10-23,2,1.9
LWaLDwIXpv,98c8867a-8163-4987-9f2c-b85787c246e0,5e32b852-57bc-4070-9f2e-d5e6e5f02e65,2023-05-25,4,1.2
Colss0bJK4,846e0162-8bea-46c2-bed4-47c8ac6ca64c,b332f5a0-fa9f-4707-9380-44e1aa52425d,2022-02-20,3,4.6
B08LmFuE4S,8e5a3cd9-ddb4-49af-bc6f-84299d60ea1f,d7e31a3d-9571-4665-8c46-9619c5ff1690,2021-11-25,5,3.2
3Bo0qhKMNW,2d1ae7d1-a346-42a4-a703-9a9fd38a1ebf,6eb7cbc7-ad2c-466e-8965-2a486a4f7dac,2023-09-10,2,1.3
OaySu8mWMx,ec7ff441-46d0-4b26-be9f-1e3db62e5473,475232e3-a196-4614-ab98-9a9042de68e5,2023-02-14,5,0.9
StkVUU7I3f,384743b3-4954-4322-b35a-4a2a8df598ef,800687a8-fd17-454c-b54c-a4ce52d8aa99,2023-03-23,2,1.4
U3ZLjTALSJ,2f3aa1f7-df05-4191-8d45-91aa1b51ce9c,5e0fa688-b5b6-4801-850c-42f0a105994d,2022-11-21,1,2.4
48NzAIhza0,0e0429de-702e-4041-a6ed-a37a648ad89b,bf39b7db-6d2e-4bb8-bcf0-43c7f93c4fdf,2023-01-22,5,4.0
gp53mpcUdt,6270ed69-d547-4814-bcb3-8af00de8dfc7,66eda8cc-bf54-436e-ad07-c6090c09b263,2021-10-04,5,1.1
cDM5AgSofv,36820ff6-74a3-4125-aa9e-4d956d0f9be7,bfb76032-65b7-40f7-b337-27f1c3bdf060,2022-07-05,2,0.8
4pftwwVdS6,a7ae08f6-b0c4-4782-984e-fe4565ce8643,9255bde5-c0e3-473b-897f-f2fb8f3702bc,2023-06-21,1,2.0
CwEC1yyRx6,4919b896-07b3-4cf6-803c-aae3ebb54025,246d76d0-aaed-4d8e-88db-0c610d6c8794,2023-05-24,5,2.3
uL3wXnztOZ,c4806252-76bd-46b1-ba11-0e03ca63089a,98736c30-9223-4640-8857-6f30a5098b67,2023-07-12,4,3.2
v3oMbtBLV5,77f5a993-3110-434a-93ab-0e27ca152724,6d3f95ad-d859-4cbc-b667-885d419d64e4,2023-09-09,5,0.9
eIsQqMFdKS,daee7362-acc9-4fda-8118-3dfd15d28937,6eb7cbc7-ad2c-466e-8965-2a486a4f7dac,2022-09-12,1,3.5
iDKOj6maP9,feae7cd0-6fea-47f4-b26e-45406ba45972,973a1a76-39bf-4a0e-9d8b-0a3b14446d1e,2021-11-15,4,5.0
cxxtjlyuUl,d556a3ed-3b1e-487b-bed4-7a9033d7480a,22fc70a4-cad9-44c2-9357-19876d39c127,2022-01-17,4,0.5
9cmNnMJbs1,71628224-77a7-4267-ab7c-701feec73dcd,804451a6-a0c7-4392-bfa7-b8d92b3bfc1c,2023-03-17,3,1.0
NAZnZbKl2q,ff207113-5bea-4381-a574-dad7d5bb390c,c5750938-3637-4c6b-8481-6889a94b6dad,2022-09-08,5,1.3
80Tv0Hn9Rx,592019af-0cd9-41f2-87ba-7fac0d812f60,beb19747-64cb-4215-8dde-7faaaef3b513,2022-03-21,3,2.8
ADttOajTZf,0a5d697a-b2f2-488e-bd57-8e4aced76ee7,862e74ea-57a3-4db5-9225-c4238d2aa82b,2022-07-24,3,4.4
8FW4h24yux,d3806251-202c-46d3-97ff-86414c158651,e3a023a4-053d-451e-8f06-7715c19f9c63,2022-06-23,1,2.5
POUwhsVK8Z,a2dc50b8-9c25-475d-8e36-59d0d07d5640,d7eabc8a-b86b-4836-a9dc-7510e81b15d4,2022-05-16,5,1.8
EfvArQb7VN,5de01b13-006f-4519-965c-bdf103986285,83288bb7-19e1-4ee6-a2d4-f0c3203d1a2f,2023-01-21,5,1.3
sOhMvLOGLx,7b8ac850-3460-400a-8f3f-172c93a81893,e8039dbb-5ca1-470b-8597-56b8469289d2,2021-11-03,1,0.7
fDvQUxhiDS,d82ba51b-01f7-4095-b942-b3935727dfd1,1ffe714f-a4c9-4fc7-be27-0d0aac7a724a,2022-02-24,1,4.2
TnC6RAytAv,9bcd1d5a-3942-4a22-bb96-35f044f960a3,5ad5a631-dd38-4ae5-a651-2f6e27045b05,2022-04-09,2,1.0
E5B4SEfHaz,ef31a87f-3749-44d4-8003-0367927e5a4e,2b64565f-a012-4399-a9b5-332edf7bca9b,2023-01-26,1,4.9
c8DyOGTsZl,c820ec5f-b6c9-4f57-93b4-e34f131b4a28,b3c516eb-e6eb-4728-a0a5-5c5469963320,2023-03-09,2,0.6
9G43658d68,d519f41e-03de-413a-af5f-47c70db17f99,cb1db4f5-9a47-4c5e-ae53-e8daf53efe2a,2022-04-21,4,3.0
Vz0FTZXDxw,0c6b9226-f437-48f1-ab5a-c3de2bcb8797,310f9fca-441f-4ec4-9290-74a5e32b5004,2022-01-18,3,2.3
Xsu94lBxZ9,b2fd75b0-de3a-4d4f-ae3b-ca4a02b30ea5,92d7049d-1b22-4927-8ab5-a72cddab9d83,2022-09-01,1,2.2
78kodRdsOt,bbd926c3-e6da-4011-ac09-8f58e7d7f9f8,418eb674-c9b5-4a86-8580-d076ffc1f3ee,2023-01-24,2,4.3
xnlZAjYfx9,f3a13f65-a91e-49ea-b650-d2b090eaffd1,bd9a8a71-aea6-4f77-9eab-f14592f93304,2023-05-08,1,0.9
IQECEIvLGU,db0249fc-9693-4f54-9707-5b4ad75fe865,287dbcde-1606-4c1f-a175-a3a055ee07f4,2022-01-27,3,4.7
Ir2GGgvBVi,0e0429de-702e-4041-a6ed-a37a648ad89b,b20fc432-3eca-463f-927b-2756ad7e1825,2022-11-17,3,3.3
E4LB9XjIrG,c847d578-0bfa-4753-b071-ff3ad020c92d,5ff45398-e42b-4806-889d-5fd11f384a59,2022-12-17,2,3.4
fh5gZnpXPj,969c790a-bb7f-4295-9374-e978871d0829,ecd28afa-4f7f-4c56-a0fb-8bab9787024c,2023-01-23,3,1.9
Lr0nqvoc32,b42061bd-6063-4e26-8ef7-4f3578b932e9,94066e9c-4a86-4afe-beb1-f0b54bc38db8,2022-07-07,4,1.1
CPrkdwIdKF,04a77970-c732-4676-a901-644ddf36db7c,b6414ea2-bdc0-4c98-ae3f-4593da3569db,2023-02-06,2,4.4
xeGEGk9c7O,c5ebf39a-e96f-492d-96c5-b8ad41613caa,581bd898-4a89-40a4-a028-1847bfc1953c,2021-12-04,2,2.9
k4W6Nnx488,459a6d6c-d1ef-4d40-834f-879ea051cd6f,09ff05f7-9649-425a-b064-86370323308b,2021-12-29,5,2.5
r3w1KAiLsx,2d925dfa-0bb2-4a6b-9e2f-1dc04aaa2fb8,0966e244-b659-4576-9e39-c514808c53f6,2022-03-23,4,3.8
3f83b4MJyh,5eac843e-341d-4927-bd0e-afd0db8689ff,f785c156-53ae-4ae6-825f-f68948be99ef,2023-01-16,4,1.1
48lE5R6U5s,ec37a0e9-25d7-49e1-8cbd-346a599c2885,ff47c23c-802d-4098-b51e-53e239108639,2022-01-21,5,0.9
M3VXYsOjKj,d9cb63f9-8b59-4012-a57f-e5a078ac14dc,76b85c9a-3f1f-4350-99e4-38abaf80700b,2023-03-23,1,1.6
auQbdQphqH,fc29a8c3-e8a2-41ef-9313-cd664db81f74,667ab713-9829-4d1e-af0b-d9e26cdadf06,2022-06-17,4,4.6
P8MrLydu6f,590e0328-df47-4c6a-9cba-2483aba0b088,83cf61c7-31ea-4967-a2cc-61cf58a4597c,2023-06-14,2,0.8
2Q19tv4duN,fc29a8c3-e8a2-41ef-9313-cd664db81f74,f27ae0df-f8c1-4d79-b863-3ae51a7a82e9,2022-08-05,4,4.9
br15zxtpcU,6cb64d43-3d8d-42a1-89db-ebcc088a0b57,1512548c-70d8-40bd-904c-7bc48c3d843a,2022-02-12,4,2.6
WczWftFQZf,5c5d3e73-ae21-425e-a55f-2a5e3032bea0,0a847af8-c985-46a1-85f8-58f3eb4fe20c,2023-03-01,2,4.0
cMjfbvuLSH,df641ed3-587b-4aa6-b302-911ad933f5c0,821775af-28b1-4004-bd6e-05a4925170d2,2021-11-16,3,2.1
I3a29cdnXe,e0c5ad34-0fcf-4e3e-955a-169bf44e52b6,d80f98a5-1f07-41d6-b82f-d34835388470,2021-11-03,3,4.6
3tushgOhwq,a0897a93-9bfb-4517-b7b1-df22cd6eecd6,18e93a6f-fddd-4c7d-a27c-bd136025faf4,2021-10-31,4,3.7
Kcnx7ftd9o,96896e26-e7ff-4212-9ec1-433fc2b685b9,0b1f965c-872d-463c-8a6f-b2a7782e032f,2022-03-24,5,3.9
rUTImMQCuR,4bd43679-5192-4230-a1d6-5630577d108f,40003b82-a7d4-4fea-aaa7-ed4e00de9adc,2022-12-07,1,3.1
5qSLLc1dx8,30859228-fb6e-43e7-94a4-a243568f0c08,09ff05f7-9649-425a-b064-86370323308b,2022-06-09,3,1.0
JDWRCUGISw,e1640fb1-aa8b-474d-8280-5665d8d89b1d,88054fe5-dda3-4873-a6b6-5898b654e56e,2022-03-25,5,0.7
LIYdXiUWnY,2e809516-0451-49ac-84da-41154df0012f,2dabd61c-cc15-441d-840f-a6baf7a8de3e,2023-05-02,3,3.8
AuQmXkMejG,7acfe326-8535-4eef-be41-6943e4f776ff,c1fadf12-8005-44ac-8bdd-18390001addd,2023-02-26,1,1.8
jyFNZII1VI,3db91a22-e9f8-403f-a698-e4d2d0c15bd1,da4dc148-7977-4e48-af9d-72ffa7a9fa26,2023-09-14,1,1.0
n5xCa4lPYR,e69ff554-6006-469e-bd9f-446493392cca,1b71e3ed-9d52-4178-a8af-6571f0d42090,2023-01-03,3,1.2
eSotRXOF4u,603263a4-8f68-439e-bb55-b23cbff13812,03f03175-4d85-4afa-9474-32aa74b78dd8,2021-10-19,2,4.8
w18JvjN6Wk,c8695d57-eaba-4a53-b51a-2bf3bfe58d70,218e5fbd-3d5e-49bd-9336-2aed27544a94,2023-08-18,5,4.1
vd8fStIWtZ,2f3aa1f7-df05-4191-8d45-91aa1b51ce9c,ea4f1ea7-c19d-48e0-9da0-ed73723a27ab,2021-12-19,3,2.8
iPvv74sVzO,5a317faa-fbe5-4a2b-aae9-9b4c333568a3,ed05c026-2dec-4159-94d3-1710f56d8577,2022-03-06,5,1.3
YeUAG2Wore,59d22c7a-a7a8-4828-ace4-46fb3d2ce394,314609fc-c650-4a4e-bcba-ff1e11654fe5,2023-09-15,4,0.5
ORxi9SuGxX,2f3aa1f7-df05-4191-8d45-91aa1b51ce9c,cd019864-251f-40b2-9fca-6de4bcc1eef1,2022-05-02,3,4.7
XFplsTmEwA,d1e8f1b8-fe08-44e3-9d0b-c41448df4fc7,375adb77-fa6b-4bbd-98e9-1adf6affc973,2022-02-25,1,2.2
VYA9swB2J5,275aaf00-fa8f-4479-9c3c-6926a87b9cf7,40e3ee8e-cfa8-4f48-8cf9-c1df52504ac2,2023-07-21,5,1.7
IDIEAL03qH,407c0709-ca37-4c9c-8ec3-db3d3895481a,4e9eab52-46e4-49b4-8304-b0f71a4b2d47,2021-11-07,4,4.9
eTzrwiJH4J,36820ff6-74a3-4125-aa9e-4d956d0f9be7,4818b422-ff69-4762-90b1-0f7ffbbd8c82,2022-10-14,2,2.0
4IuepdtAQh,e9f21936-be64-437e-837b-00eadb4a68c9,36ec0706-e9c8-4992-aa52-45f8a5fcfb9f,2023-07-13,5,0.9
amBHYiqN11,2f3aa1f7-df05-4191-8d45-91aa1b51ce9c,7a4bec32-ef1d-4579-8a49-4c6a0da3ef61,2023-05-19,4,1.9
FFEBgxdfXC,04a77970-c732-4676-a901-644ddf36db7c,15ca62d4-0e45-4b29-807a-74de85667486,2022-06-04,1,1.7
waTOwFIRhn,72c0bdfc-1d1d-4d79-803f-064df1096470,d0d9f0be-48c6-4fc8-8f49-0f7ca1078d79,2023-06-02,3,1.4
fA6AEenxxw,32fa2dfb-1d66-4226-a4f4-2fc1ab9b80fb,12ac1bda-f575-4376-aa04-d1e9fbaf8dfa,2021-12-26,3,0.7
eHUr0AwmO4,c847d578-0bfa-4753-b071-ff3ad020c92d,388ba1f6-0228-409b-a06f-24b5f5053992,2022-11-18,2,4.5
byoDvASwkj,02df103e-d3e9-4ced-ae6c-ac57443d2e8b,71b86896-b86a-4757-b140-e5b507698dde,2021-09-16,1,2.4
8PRiyCDj94,e69ff554-6006-469e-bd9f-446493392cca,859f289e-2ddd-4cc9-881b-64d02379f480,2022-03-25,1,4.8
IlGuXNmbWz,c820ec5f-b6c9-4f57-93b4-e34f131b4a28,3c43df34-6957-4a63-be1c-52585adf1370,2023-08-04,2,4.0
GPR50Sfn8e,72c0bdfc-1d1d-4d79-803f-064df1096470,6de0834e-0c3e-4fc2-a6d0-b34a03591409,2021-12-25,2,2.3
H9lgEuNePg,d519f41e-03de-413a-af5f-47c70db17f99,abb29359-3de6-420c-8b21-186e0269103f,2023-04-03,1,3.7
snSpRBZqHX,8a3704fd-ce3a-4fe2-aa23-21addfd4a5bd,82e6d32a-5fca-4c80-874b-22b4560e998b,2022-04-25,5,1.2
JsswOp2EAT,3019046b-bc15-49da-9768-93ccaddcc2ac,51483fe9-7a60-4233-b1a9-77749dbef70e,2023-05-17,4,1.3
niKILDO2BD,c8695d57-eaba-4a53-b51a-2bf3bfe58d70,99f8bac0-7bdc-455b-8d41-90effc79b682,2023-03-21,2,1.0
E6W87qNWmn,8a3704fd-ce3a-4fe2-aa23-21addfd4a5bd,c8a46378-9e35-4b35-87e6-ab573dbde49f,2022-04-17,1,2.3
KKNMPWuDfu,87ba7bb7-5c1d-4446-99ff-e65b0e58e931,90542b3c-495c-4f32-b485-3d927ec1874a,2022-01-21,3,3.2
vIHO7SH18B,1e96b906-4ea2-44c6-add8-04f9a583d7be,18c96ce5-7f29-4af4-9acc-fd18d40891be,2023-02-18,2,4.8
5PjGN6za9q,a7ae08f6-b0c4-4782-984e-fe4565ce8643,b51988e4-e734-4290-95a0-10255e0f0f64,2021-12-28,4,3.8
5Ul29tFbME,d82ba51b-01f7-4095-b942-b3935727dfd1,9e1faca4-da66-4ea1-853c-70aeee0ad8fd,2022-06-19,3,2.2
Aom8p2iUcI,d868ceb4-4087-4f22-a2bc-72a5cd34394d,afa546ae-7caa-4d68-a8a5-fc93443ed06a,2021-12-17,4,0.7
nuL7bOPZSU,67998094-e6b3-403c-915a-1ed2243f9f5a,187e7ed7-5bdb-490f-bffa-941df2d3672f,2022-09-28,5,0.6
KkY7ihrlCJ,98c2e0c8-3962-44e7-aca9-214ecb42e9ef,4629e7b3-ce5c-4927-b9e8-106acd5ca97d,2022-09-16,2,4.9
mxooxbp264,384743b3-4954-4322-b35a-4a2a8df598ef,80f8e7da-e2d1-4f50-9af0-08aa7a6165a6,2022-05-01,2,1.5
85ZaybZRRf,d3806251-202c-46d3-97ff-86414c158651,91d1cdec-c527-43e8-bb85-3413411097e6,2022-06-02,2,3.3
0GoGXf5sok,889c2c00-9fa0-4359-baac-e875d8ee9a78,0966e244-b659-4576-9e39-c514808c53f6,2021-11-22,4,1.0
lOqgDSzHDO,1e96b906-4ea2-44c6-add8-04f9a583d7be,680b3888-d7f2-404d-b9a8-2f31ffd004a9,2023-08-08,2,2.7
DoKuS5d1xU,e8613851-d5f7-43ee-8301-a8c36b1b61c5,ae66e68c-ceea-4e31-8f43-8cb09c189b34,2023-03-28,4,4.3
LNwWTBI8Cm,f3e0de34-d38c-4e3c-b3d2-cb334e0295ea,48d84d75-5ba9-4314-9bcd-591141bd6efe,2022-12-09,2,3.4
xLAfwMfVho,feae7cd0-6fea-47f4-b26e-45406ba45972,3d894486-70f8-412b-a520-d17da778352b,2022-10-19,1,1.1
sNMkK5oO0w,96896e26-e7ff-4212-9ec1-433fc2b685b9,0df9a664-8a51-4c20-8620-4d03cf7d329a,2022-07-06,4,4.6
oiaLDuqocH,289dbb79-7d38-4ad2-8d4d-60398857359c,83cf61c7-31ea-4967-a2cc-61cf58a4597c,2022-04-09,4,2.7
5s1Oj2QNxH,7c1cfb52-00c0-423e-8c42-5a0851cd2252,d74975a0-2268-4b40-9506-316da1d40df4,2022-01-13,2,1.4
aO0blS1ose,d3806251-202c-46d3-97ff-86414c158651,c2093587-d39a-4487-a8e8-d0155f072314,2022-05-25,2,4.0
KXbIBXDIqv,969c790a-bb7f-4295-9374-e978871d0829,fce278ab-08fa-4fa5-95a5-998632fb04ae,2021-12-03,4,2.2
fkyKebZ2XC,a57b018c-c21b-4f3a-bcc1-a00d26918aa1,52d2a333-3daa-40c2-b843-572f4ef2fd17,2021-10-07,1,4.3
v7Tg3TDFfT,67998094-e6b3-403c-915a-1ed2243f9f5a,0966e244-b659-4576-9e39-c514808c53f6,2021-12-28,5,4.4
5qRYifB6qv,59d22c7a-a7a8-4828-ace4-46fb3d2ce394,64b05013-c33b-427d-b0a6-a9d45c82aee2,2022-05-30,5,2.6
Iis4NFQUge,d9942ff1-3e01-4bdb-8a0c-b0f2c50cb08b,f10a03a8-066a-4313-9a3e-7128b5aefb41,2023-05-03,1,2.6
8RJXLIQ8Vm,84caaf2c-5554-4a24-9d80-6434ad0a9e28,2d6907fa-0656-4636-b01a-0c7adbb7a0f0,2023-06-19,1,1.2
r8ItwRySho,df77ca8d-ec18-40aa-ac4a-bcee688f69f1,e8039dbb-5ca1-470b-8597-56b8469289d2,2022-10-12,5,2.6
cw6XGyA1L7,a2dc50b8-9c25-475d-8e36-59d0d07d5640,3ace37a0-2026-447f-8cfe-1b50541da730,2022-10-04,4,4.8
ZYyAisc1FM,ef31a87f-3749-44d4-8003-0367927e5a4e,9abc5704-cb4b-4f32-a0c7-78c8dc7c761b,2021-09-22,1,2.2
wCZ7q1r7wG,390350e6-48b1-416a-9366-fa9c3516ec72,519c212c-e5c4-4ac3-b076-cd2968fc8b68,2023-03-02,4,3.4
2zBd1DNF8V,c6c5a47d-61e6-4c11-9e3f-64182dc51ab9,b8927f60-149b-44d8-9b6b-59ad39149849,2022-01-03,3,4.4
kv82heTG7t,a7ae08f6-b0c4-4782-984e-fe4565ce8643,d4df846d-a60b-4ff2-ae6e-b6596cd43614,2023-03-27,4,3.1
z6yte0dzQW,d9cb63f9-8b59-4012-a57f-e5a078ac14dc,b322da47-1edb-49d9-9177-a976540a4bd2,2023-03-29,1,3.3
3b8H13BO6b,fc088d17-5a73-46ed-9a97-ee2d3259b147,af567cc7-c413-4b3d-ac20-66acd3845aab,2022-11-11,3,1.7
ahh0KpqZTq,e8613851-d5f7-43ee-8301-a8c36b1b61c5,1ad992da-92a8-4d3d-a102-cc73a174c3cc,2022-02-28,5,0.9
VrXoCP3LJR,36820ff6-74a3-4125-aa9e-4d956d0f9be7,a65fea43-3e29-47d6-9869-01623a366275,2022-09-22,3,5.0
ZKXioPMcrk,902dea53-ef13-47e6-8f4c-ac826ea58e59,beb19747-64cb-4215-8dde-7faaaef3b513,2023-08-31,4,1.6
lYr16cVMgL,ff207113-5bea-4381-a574-dad7d5bb390c,926c9ace-bc3f-41a1-8f09-d84c46d96153,2022-01-06,5,2.6
